date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2018-01-26,4.5216,4.7362,4.5016,4.6813,9513413,9513413,0.159703,3.532,4.6366,"Jan 26, 18",0.48981605244733
2018-01-29,4.6414,4.6713,4.5515,4.5715,8256747,8256747,-0.109796,-2.345,4.5958,"Jan 29, 18",0.45487238240723077
2018-01-30,4.5415,4.6114,4.4617,4.5914,8918395,8918395,0.019963,0.437,4.5415,"Jan 30, 18",0.4612055247915474
2018-01-31,4.7412,4.7711,4.4667,4.4717,22213745,22213745,-0.119777,-2.609,4.597,"Jan 31, 18",0.42311119597734087
2018-02-01,4.5515,4.6813,4.4916,4.5316,18617880,18617880,0.059889,1.339,4.5669,"Feb 1, 18",0.44217427280249516
2018-02-02,4.5415,4.6314,4.4118,4.4218,30369617,30369617,-0.109796,-2.423,4.4765,"Feb 2, 18",0.40723060276239587
2018-02-05,4.4118,4.4617,4.1123,4.1922,17912657,17912657,-0.229572,-5.192,4.3412,"Feb 5, 18",0.3341607790719877
2018-02-06,4.1822,4.4916,4.1523,4.4317,15695148,15695148,0.239554,5.714,4.3665,"Feb 6, 18",0.41038126153650323
2018-02-07,4.4018,4.4717,4.2521,4.272,7975220,7975220,-0.159703,-3.604,4.3563,"Feb 7, 18",0.359556998281459
2018-02-08,4.3619,4.3619,4.1123,4.1223,9245308,9245308,-0.149721,-3.505,4.1994,"Feb 8, 18",0.3119152186366241
2018-02-09,4.1922,4.312,4.0425,4.282,10215672,10215672,0.159703,3.874,4.1766,"Feb 9, 18",0.3627394818916683
2018-02-12,4.282,4.4317,4.2521,4.3519,6242662,6242662,0.069869,1.632,4.3471,"Feb 12, 18",0.38498504232703196
2018-02-13,4.3319,4.4317,4.3219,4.3818,3624814,3624814,0.029945,0.688,4.369,"Feb 13, 18",0.3945006683215582
2018-02-14,4.312,4.6613,4.272,4.6314,9550216,9550216,0.249535,5.695,4.5133,"Feb 14, 18",0.47393545923238506
2018-02-15,4.6414,4.6713,4.5216,4.6613,8955203,8955203,0.029944,0.647,4.6133,"Feb 15, 18",0.48345108522691105
2018-02-16,4.5515,5.0206,4.5415,4.9807,29716805,29716805,0.319405,6.852,4.8242,"Feb 16, 18",0.5850996117369995
2018-02-20,4.9707,5.0606,4.851,4.9108,15762811,15762811,-0.06987,-1.403,4.9597,"Feb 20, 18",0.5628540513016359
